Team1,Team1Score,Team2,Team2Score,Team1Win,Team1OFFRTG,Team1DEFRTG,Team1NETRTG,Team1AST%,Team1AST/TO,"Team1AST
RATIO",Team1OREB%,Team1DREB%,Team1REB%,Team1TOV%,Team1EFG%,Team1TS%,Team1PACE,Team1PIE,Team2OFFRTG,Team2DEFRTG,Team2NETRTG,Team2AST%,Team2AST/TO,"Team2AST
RATIO",Team2OREB%,Team2DREB%,Team2REB%,Team2TOV%,Team2EFG%,Team2TS%,Team2PACE,Team2PIE
Orlando Magic,102,Indiana Pacers,83,1,99.3,101.8,-2.5,60.0,1.21,15.6,29.7,74.0,51.6,17.6,49.2,52.2,89.77,47.9,103.0,99.7,3.3,51.7,1.12,14.4,33.1,67.3,50.7,17.6,47.2,52.3,91.69,52.7
Cleveland Cavaliers,85,Miami Heat,92,0,99.2,103.3,-4.0,57.0,1.14,15.3,32.7,71.6,51.3,18.4,47.6,51.2,93.71,45.6,108.4,99.0,9.4,55.5,1.33,16.4,29.4,69.4,50.7,16.6,52.1,56.9,93.26,56.5
Toronto Raptors,99,Phoenix Suns,96,1,94.7,102.1,-7.3,60.2,1.23,15.7,28.1,69.0,48.5,17.2,44.6,49.4,90.04,44.5,98.9,103.6,-4.7,58.9,1.35,16.8,26.0,68.7,47.9,16.8,48.9,52.3,93.53,46.7
Memphis Grizzlies,84,Portland Trail Blazers,97,0,99.2,97.9,1.4,52.4,1.27,15.0,30.9,67.9,49.1,15.9,46.5,50.6,93.24,51.6,101.2,98.0,3.2,59.3,1.54,16.4,29.9,71.4,50.2,14.6,46.7,51.3,93.51,52.4
New York Knicks,81,Cleveland Cavaliers,91,0,97.2,97.7,-0.5,55.2,1.07,14.6,29.1,74.5,51.0,18.2,46.9,51.5,95.97,49.3,99.2,103.3,-4.0,57.0,1.14,15.3,32.7,71.6,51.3,18.4,47.6,51.2,93.71,45.6
New Jersey Nets,97,Philadelphia 76ers,90,1,103.8,110.1,-6.3,61.6,1.33,16.5,32.8,68.7,49.5,17.3,48.8,52.9,89.68,44.3,104.9,92.4,12.5,57.8,2.07,17.7,26.1,70.9,49.3,11.7,49.7,52.7,90.45,59.0
Charlotte Bobcats,75,Washington Wizards,92,0,93.9,108.6,-14.8,56.0,1.34,15.4,28.1,68.0,47.3,15.5,44.6,48.3,92.96,41.1,94.8,103.6,-8.8,49.9,1.11,14.0,30.7,67.0,48.3,16.8,44.6,48.3,94.81,43.7
Miami Heat,101,Detroit Pistons,98,1,108.4,99.0,9.4,55.5,1.33,16.4,29.4,69.4,50.7,16.6,52.1,56.9,93.26,56.5,95.1,108.0,-12.9,55.9,1.07,14.8,31.9,72.0,50.3,18.8,44.6,49.3,89.35,39.9
Indiana Pacers,95,Chicago Bulls,90,1,103.0,99.7,3.3,51.7,1.12,14.4,33.1,67.3,50.7,17.6,47.2,52.3,91.69,52.7,106.3,95.1,11.2,59.2,1.63,17.2,35.8,69.7,53.2,15.1,48.8,52.5,90.24,57.9
Milwaukee Bucks,105,Houston Rockets,99,1,100.3,102.4,-2.1,59.2,1.43,16.6,30.9,68.4,49.1,16.0,47.1,51.0,93.12,47.7,103.6,101.8,1.8,53.2,1.38,15.6,33.7,68.9,51.3,15.6,48.5,52.3,93.75,50.7
New Orleans Hornets,91,Oklahoma City Thunder,101,0,97.2,103.6,-6.4,56.6,1.26,16.1,30.2,72.9,51.1,17.4,47.0,50.6,89.51,46.4,105.9,100.5,5.4,49.3,1.1,14.4,29.6,70.4,51.3,17.3,51.0,56.2,94.13,53.6
Minnesota Timberwolves,105,Dallas Mavericks,90,1,103.7,100.7,2.9,51.5,1.22,14.3,31.5,69.7,50.5,15.7,47.6,52.5,92.92,51.3,102.2,95.5,6.7,58.3,1.52,16.7,28.7,71.9,50.8,15.1,49.0,52.3,91.61,54.9
Atlanta Hawks,83,San Antonio Spurs,105,0,104.0,97.5,6.5,61.1,1.6,17.7,28.1,69.9,49.5,15.3,50.1,53.5,91.06,54.0,104.7,102.3,2.4,61.3,1.72,18.2,27.1,72.8,49.9,14.7,51.0,53.6,91.49,51.6
Toronto Raptors,111,Utah Jazz,106,1,94.7,102.1,-7.3,60.2,1.23,15.7,28.1,69.0,48.5,17.2,44.6,49.4,90.04,44.5,105.6,99.9,5.6,55.5,1.47,16.2,32.8,70.8,52.1,15.1,48.8,53.3,91.43,54.2
Denver Nuggets,122,Sacramento Kings,93,1,107.3,101.5,5.8,63.8,1.45,18.3,29.7,71.0,51.6,17.3,52.8,57.0,95.6,56.0,95.0,106.7,-11.7,49.3,1.03,13.0,30.4,66.3,47.3,16.8,43.3,48.1,94.97,41.1
Portland Trail Blazers,93,Golden State Warriors,101,0,101.2,98.0,3.2,59.3,1.54,16.4,29.9,71.4,50.2,14.6,46.7,51.3,93.51,52.4,103.0,105.0,-1.9,62.5,1.53,18.2,24.7,66.6,46.1,16.2,51.7,54.8,94.71,47.8
Los Angeles Clippers,91,Los Angeles Lakers,96,0,106.3,102.4,3.8,59.3,1.49,16.9,31.7,69.5,50.6,15.8,50.9,53.9,92.03,53.0,102.6,100.7,1.9,61.6,1.49,17.5,30.2,70.1,51.4,16.2,48.8,53.0,90.8,53.2
Boston Celtics,91,Orlando Magic,83,1,98.4,94.6,3.8,63.8,1.41,17.7,25.9,69.3,48.7,17.1,49.0,52.7,89.66,53.7,99.3,101.8,-2.5,60.0,1.21,15.6,29.7,74.0,51.6,17.6,49.2,52.2,89.77,47.9
Memphis Grizzlies,91,Los Angeles Clippers,98,0,99.2,97.9,1.4,52.4,1.27,15.0,30.9,67.9,49.1,15.9,46.5,50.6,93.24,51.6,106.3,102.4,3.8,59.3,1.49,16.9,31.7,69.5,50.6,15.8,50.9,53.9,92.03,53.0
Charlotte Bobcats,72,Philadelphia 76ers,89,0,93.9,108.6,-14.8,56.0,1.34,15.4,28.1,68.0,47.3,15.5,44.6,48.3,92.96,41.1,104.9,92.4,12.5,57.8,2.07,17.7,26.1,70.9,49.3,11.7,49.7,52.7,90.45,59.0
Indiana Pacers,87,Boston Celtics,94,0,103.0,99.7,3.3,51.7,1.12,14.4,33.1,67.3,50.7,17.6,47.2,52.3,91.69,52.7,98.4,94.6,3.8,63.8,1.41,17.7,25.9,69.3,48.7,17.1,49.0,52.7,89.66,53.7
New Jersey Nets,99,Cleveland Cavaliers,96,1,103.8,110.1,-6.3,61.6,1.33,16.5,32.8,68.7,49.5,17.3,48.8,52.9,89.68,44.3,99.2,103.3,-4.0,57.0,1.14,15.3,32.7,71.6,51.3,18.4,47.6,51.2,93.71,45.6
Atlanta Hawks,107,Detroit Pistons,101,1,104.0,97.5,6.5,61.1,1.6,17.7,28.1,69.9,49.5,15.3,50.1,53.5,91.06,54.0,95.1,108.0,-12.9,55.9,1.07,14.8,31.9,72.0,50.3,18.8,44.6,49.3,89.35,39.9
Milwaukee Bucks,100,Chicago Bulls,107,0,100.3,102.4,-2.1,59.2,1.43,16.6,30.9,68.4,49.1,16.0,47.1,51.0,93.12,47.7,106.3,95.1,11.2,59.2,1.63,17.2,35.8,69.7,53.2,15.1,48.8,52.5,90.24,57.9
Washington Wizards,76,Houston Rockets,103,0,94.8,103.6,-8.8,49.9,1.11,14.0,30.7,67.0,48.3,16.8,44.6,48.3,94.81,43.7,103.6,101.8,1.8,53.2,1.38,15.6,33.7,68.9,51.3,15.6,48.5,52.3,93.75,50.7
New York Knicks,89,Miami Heat,99,0,97.2,97.7,-0.5,55.2,1.07,14.6,29.1,74.5,51.0,18.2,46.9,51.5,95.97,49.3,108.4,99.0,9.4,55.5,1.33,16.4,29.4,69.4,50.7,16.6,52.1,56.9,93.26,56.5
San Antonio Spurs,79,Minnesota Timberwolves,87,0,104.7,102.3,2.4,61.3,1.72,18.2,27.1,72.8,49.9,14.7,51.0,53.6,91.49,51.6,103.7,100.7,2.9,51.5,1.22,14.3,31.5,69.7,50.5,15.7,47.6,52.5,92.92,51.3
Orlando Magic,67,New Orleans Hornets,93,0,99.3,101.8,-2.5,60.0,1.21,15.6,29.7,74.0,51.6,17.6,49.2,52.2,89.77,47.9,97.2,103.6,-6.4,56.6,1.26,16.1,30.2,72.9,51.1,17.4,47.0,50.6,89.51,46.4
Utah Jazz,101,Dallas Mavericks,116,0,105.6,99.9,5.6,55.5,1.47,16.2,32.8,70.8,52.1,15.1,48.8,53.3,91.43,54.2,102.2,95.5,6.7,58.3,1.52,16.7,28.7,71.9,50.8,15.1,49.0,52.3,91.61,54.9
Toronto Raptors,81,Denver Nuggets,96,0,94.7,102.1,-7.3,60.2,1.23,15.7,28.1,69.0,48.5,17.2,44.6,49.4,90.04,44.5,107.3,101.5,5.8,63.8,1.45,18.3,29.7,71.0,51.6,17.3,52.8,57.0,95.6,56.0
Phoenix Suns,71,Portland Trail Blazers,109,0,98.9,103.6,-4.7,58.9,1.35,16.8,26.0,68.7,47.9,16.8,48.9,52.3,93.53,46.7,101.2,98.0,3.2,59.3,1.54,16.4,29.9,71.4,50.2,14.6,46.7,51.3,93.51,52.4
Oklahoma City Thunder,120,Golden State Warriors,109,1,105.9,100.5,5.4,49.3,1.1,14.4,29.6,70.4,51.3,17.3,51.0,56.2,94.13,53.6,103.0,105.0,-1.9,62.5,1.53,18.2,24.7,66.6,46.1,16.2,51.7,54.8,94.71,47.8
Washington Wizards,102,Charlotte Bobcats,99,1,94.8,103.6,-8.8,49.9,1.11,14.0,30.7,67.0,48.3,16.8,44.6,48.3,94.81,43.7,93.9,108.6,-14.8,56.0,1.34,15.4,28.1,68.0,47.3,15.5,44.6,48.3,92.96,41.1
Detroit Pistons,74,Philadelphia 76ers,95,0,95.1,108.0,-12.9,55.9,1.07,14.8,31.9,72.0,50.3,18.8,44.6,49.3,89.35,39.9,104.9,92.4,12.5,57.8,2.07,17.7,26.1,70.9,49.3,11.7,49.7,52.7,90.45,59.0
New York Knicks,84,Houston Rockets,97,0,97.2,97.7,-0.5,55.2,1.07,14.6,29.1,74.5,51.0,18.2,46.9,51.5,95.97,49.3,103.6,101.8,1.8,53.2,1.38,15.6,33.7,68.9,51.3,15.6,48.5,52.3,93.75,50.7
Los Angeles Lakers,89,Milwaukee Bucks,100,0,102.6,100.7,1.9,61.6,1.49,17.5,30.2,70.1,51.4,16.2,48.8,53.0,90.8,53.2,100.3,102.4,-2.1,59.2,1.43,16.6,30.9,68.4,49.1,16.0,47.1,51.0,93.12,47.7
Memphis Grizzlies,84,Phoenix Suns,86,0,99.2,97.9,1.4,52.4,1.27,15.0,30.9,67.9,49.1,15.9,46.5,50.6,93.24,51.6,98.9,103.6,-4.7,58.9,1.35,16.8,26.0,68.7,47.9,16.8,48.9,52.3,93.53,46.7
Sacramento Kings,93,Utah Jazz,96,0,95.0,106.7,-11.7,49.3,1.03,13.0,30.4,66.3,47.3,16.8,43.3,48.1,94.97,41.1,105.6,99.9,5.6,55.5,1.47,16.2,32.8,70.8,52.1,15.1,48.8,53.3,91.43,54.2
Chicago Bulls,93,Miami Heat,97,0,106.3,95.1,11.2,59.2,1.63,17.2,35.8,69.7,53.2,15.1,48.8,52.5,90.24,57.9,108.4,99.0,9.4,55.5,1.33,16.4,29.4,69.4,50.7,16.6,52.1,56.9,93.26,56.5
Cleveland Cavaliers,88,Boston Celtics,87,1,99.2,103.3,-4.0,57.0,1.14,15.3,32.7,71.6,51.3,18.4,47.6,51.2,93.71,45.6,98.4,94.6,3.8,63.8,1.41,17.7,25.9,69.3,48.7,17.1,49.0,52.7,89.66,53.7
Toronto Raptors,94,New Jersey Nets,73,1,94.7,102.1,-7.3,60.2,1.23,15.7,28.1,69.0,48.5,17.2,44.6,49.4,90.04,44.5,103.8,110.1,-6.3,61.6,1.33,16.5,32.8,68.7,49.5,17.3,48.8,52.9,89.68,44.3
Indiana Pacers,106,Orlando Magic,85,1,103.0,99.7,3.3,51.7,1.12,14.4,33.1,67.3,50.7,17.6,47.2,52.3,91.69,52.7,99.3,101.8,-2.5,60.0,1.21,15.6,29.7,74.0,51.6,17.6,49.2,52.2,89.77,47.9
San Antonio Spurs,100,Dallas Mavericks,101,0,104.7,102.3,2.4,61.3,1.72,18.2,27.1,72.8,49.9,14.7,51.0,53.6,91.49,51.6,102.2,95.5,6.7,58.3,1.52,16.7,28.7,71.9,50.8,15.1,49.0,52.3,91.61,54.9
Los Angeles Lakers,106,Minnesota Timberwolves,101,1,102.6,100.7,1.9,61.6,1.49,17.5,30.2,70.1,51.4,16.2,48.8,53.0,90.8,53.2,103.7,100.7,2.9,51.5,1.22,14.3,31.5,69.7,50.5,15.7,47.6,52.5,92.92,51.3
Atlanta Hawks,94,New Orleans Hornets,72,1,104.0,97.5,6.5,61.1,1.6,17.7,28.1,69.9,49.5,15.3,50.1,53.5,91.06,54.0,97.2,103.6,-6.4,56.6,1.26,16.1,30.2,72.9,51.1,17.4,47.0,50.6,89.51,46.4
Los Angeles Clippers,109,Denver Nuggets,105,1,106.3,102.4,3.8,59.3,1.49,16.9,31.7,69.5,50.6,15.8,50.9,53.9,92.03,53.0,107.3,101.5,5.8,63.8,1.45,18.3,29.7,71.0,51.6,17.3,52.8,57.0,95.6,56.0
Orlando Magic,69,Philadelphia 76ers,74,0,99.3,101.8,-2.5,60.0,1.21,15.6,29.7,74.0,51.6,17.6,49.2,52.2,89.77,47.9,104.9,92.4,12.5,57.8,2.07,17.7,26.1,70.9,49.3,11.7,49.7,52.7,90.45,59.0
Chicago Bulls,98,Washington Wizards,88,1,106.3,95.1,11.2,59.2,1.63,17.2,35.8,69.7,53.2,15.1,48.8,52.5,90.24,57.9,94.8,103.6,-8.8,49.9,1.11,14.0,30.7,67.0,48.3,16.8,44.6,48.3,94.81,43.7
New Orleans Hornets,95,Miami Heat,109,0,97.2,103.6,-6.4,56.6,1.26,16.1,30.2,72.9,51.1,17.4,47.0,50.6,89.51,46.4,108.4,99.0,9.4,55.5,1.33,16.4,29.4,69.4,50.7,16.6,52.1,56.9,93.26,56.5
Minnesota Timberwolves,120,Houston Rockets,108,1,103.7,100.7,2.9,51.5,1.22,14.3,31.5,69.7,50.5,15.7,47.6,52.5,92.92,51.3,103.6,101.8,1.8,53.2,1.38,15.6,33.7,68.9,51.3,15.6,48.5,52.3,93.75,50.7
San Antonio Spurs,83,Memphis Grizzlies,73,1,104.7,102.3,2.4,61.3,1.72,18.2,27.1,72.8,49.9,14.7,51.0,53.6,91.49,51.6,99.2,97.9,1.4,52.4,1.27,15.0,30.9,67.9,49.1,15.9,46.5,50.6,93.24,51.6
Detroit Pistons,82,Milwaukee Bucks,103,0,95.1,108.0,-12.9,55.9,1.07,14.8,31.9,72.0,50.3,18.8,44.6,49.3,89.35,39.9,100.3,102.4,-2.1,59.2,1.43,16.6,30.9,68.4,49.1,16.0,47.1,51.0,93.12,47.7
Dallas Mavericks,122,Phoenix Suns,99,1,102.2,95.5,6.7,58.3,1.52,16.7,28.7,71.9,50.8,15.1,49.0,52.3,91.61,54.9,98.9,103.6,-4.7,58.9,1.35,16.8,26.0,68.7,47.9,16.8,48.9,52.3,93.53,46.7
Portland Trail Blazers,89,Utah Jazz,93,0,101.2,98.0,3.2,59.3,1.54,16.4,29.9,71.4,50.2,14.6,46.7,51.3,93.51,52.4,105.6,99.9,5.6,55.5,1.47,16.2,32.8,70.8,52.1,15.1,48.8,53.3,91.43,54.2
Oklahoma City Thunder,100,Los Angeles Clippers,112,0,105.9,100.5,5.4,49.3,1.1,14.4,29.6,70.4,51.3,17.3,51.0,56.2,94.13,53.6,106.3,102.4,3.8,59.3,1.49,16.9,31.7,69.5,50.6,15.8,50.9,53.9,92.03,53.0
Boston Celtics,93,Cleveland Cavaliers,90,1,98.4,94.6,3.8,63.8,1.41,17.7,25.9,69.3,48.7,17.1,49.0,52.7,89.66,53.7,99.2,103.3,-4.0,57.0,1.14,15.3,32.7,71.6,51.3,18.4,47.6,51.2,93.71,45.6
New Jersey Nets,99,Indiana Pacers,106,0,103.8,110.1,-6.3,61.6,1.33,16.5,32.8,68.7,49.5,17.3,48.8,52.9,89.68,44.3,103.0,99.7,3.3,51.7,1.12,14.4,33.1,67.3,50.7,17.6,47.2,52.3,91.69,52.7
Atlanta Hawks,100,Toronto Raptors,77,1,104.0,97.5,6.5,61.1,1.6,17.7,28.1,69.9,49.5,15.3,50.1,53.5,91.06,54.0,94.7,102.1,-7.3,60.2,1.23,15.7,28.1,69.0,48.5,17.2,44.6,49.4,90.04,44.5
Detroit Pistons,86,New York Knicks,113,0,95.1,108.0,-12.9,55.9,1.07,14.8,31.9,72.0,50.3,18.8,44.6,49.3,89.35,39.9,97.2,97.7,-0.5,55.2,1.07,14.6,29.1,74.5,51.0,18.2,46.9,51.5,95.97,49.3
Denver Nuggets,97,Memphis Grizzlies,100,0,107.3,101.5,5.8,63.8,1.45,18.3,29.7,71.0,51.6,17.3,52.8,57.0,95.6,56.0,99.2,97.9,1.4,52.4,1.27,15.0,30.9,67.9,49.1,15.9,46.5,50.6,93.24,51.6
Sacramento Kings,90,Golden State Warriors,93,0,95.0,106.7,-11.7,49.3,1.03,13.0,30.4,66.3,47.3,16.8,43.3,48.1,94.97,41.1,103.0,105.0,-1.9,62.5,1.53,18.2,24.7,66.6,46.1,16.2,51.7,54.8,94.71,47.8
Charlotte Bobcats,73,Los Angeles Lakers,106,0,93.9,108.6,-14.8,56.0,1.34,15.4,28.1,68.0,47.3,15.5,44.6,48.3,92.96,41.1,102.6,100.7,1.9,61.6,1.49,17.5,30.2,70.1,51.4,16.2,48.8,53.0,90.8,53.2
